date,mode,count
2023-09-14,Bus,1517040
2023-09-15,Bus,1398937
2023-09-16,Bus,881354
2023-09-17,Bus,666392
2023-09-18,Bus,1294777
2023-09-19,Bus,1480863
2023-09-20,Bus,1478618
2023-09-21,Bus,1478606
2023-09-22,Bus,1403811
2023-09-23,Bus,682092
2023-09-24,Bus,562224
2023-09-25,Bus,1035021
2023-09-26,Bus,1393963
2023-09-27,Bus,1463309
2023-09-28,Bus,1433729
2023-09-29,Bus,1053306
2023-09-30,Bus,789587
2023-10-01,Bus,669243
2023-10-02,Bus,1390842
2023-10-03,Bus,1471939
2023-10-04,Bus,1467384
2023-10-05,Bus,1457151
2023-10-06,Bus,1325428
2023-10-07,Bus,720734
2023-10-08,Bus,654443
2023-10-09,Bus,1023375
2023-10-10,Bus,1423532
2023-10-11,Bus,1451764
2023-10-12,Bus,1436967
2023-10-13,Bus,1322576
2023-10-14,Bus,717223
2023-10-15,Bus,689581
2023-10-16,Bus,1381665
2023-10-17,Bus,1439468
2023-10-18,Bus,1440292
2023-10-19,Bus,1440111
2023-10-20,Bus,1232782
2023-10-21,Bus,793917
2023-10-22,Bus,678536
2023-10-23,Bus,1375311
2023-10-24,Bus,1431006
2023-10-25,Bus,1443766
2023-10-26,Bus,1431016
2023-10-27,Bus,1348576
2023-10-28,Bus,874941
2023-10-29,Bus,589929
2023-10-30,Bus,1314380
2023-10-31,Bus,1334020
2023-11-01,Bus,1369637
2023-11-02,Bus,1380510
2023-11-03,Bus,1307247
2023-11-04,Bus,832986
2023-11-05,Bus,614666
2023-11-06,Bus,1349481
2023-11-07,Bus,1270763
2023-11-08,Bus,1401268
2023-11-09,Bus,1376822
2023-11-10,Bus,1250528
2023-11-11,Bus,817146
2023-11-12,Bus,642431
2023-11-13,Bus,1320693
2023-11-14,Bus,1382768
2023-11-15,Bus,1389217
2023-11-16,Bus,1391273
2023-11-17,Bus,1303240
2023-11-18,Bus,831053
2023-11-19,Bus,657965
2023-11-20,Bus,1300978
2023-11-21,Bus,1254277
2023-11-22,Bus,1160847
2023-11-23,Bus,471662
2023-11-24,Bus,807221
2023-11-25,Bus,696466
2023-11-26,Bus,566395
2023-11-27,Bus,1253990
2023-11-28,Bus,1279327
2023-11-29,Bus,1268990
2023-11-30,Bus,1340370
2023-12-01,Bus,1226677
2023-12-02,Bus,826725
2023-12-03,Bus,553618
2023-12-04,Bus,1312507
2023-12-05,Bus,1346216
2023-12-06,Bus,1350594
2023-12-07,Bus,1314833
2023-12-08,Bus,1261796
2023-12-09,Bus,828894
2023-12-10,Bus,539117
2023-12-11,Bus,1213923
2023-12-12,Bus,1309303
2023-12-13,Bus,1314167
2023-12-14,Bus,1296909
2023-12-15,Bus,1246465
2023-12-16,Bus,814457
2023-12-17,Bus,569005
2023-12-18,Bus,1082334
2023-12-19,Bus,1275002
2023-12-20,Bus,1245547
2023-12-21,Bus,1200899
2023-12-22,Bus,1110555
2023-12-23,Bus,708808
2023-12-24,Bus,549448
2023-12-25,Bus,381879
2023-12-26,Bus,906670
2023-12-27,Bus,955890
2023-12-28,Bus,969231
2023-12-29,Bus,1007697
2023-12-30,Bus,720564
2023-12-31,Bus,548344
2024-01-01,Bus,455965
2024-01-02,Bus,1091104
2024-01-03,Bus,1212761
2024-01-04,Bus,1242971
2024-01-05,Bus,1185046
2024-01-06,Bus,684686
2024-01-07,Bus,502518
2024-01-08,Bus,1226783
2024-01-09,Bus,1135694
2024-01-10,Bus,1248493
2024-01-11,Bus,1293940
2024-01-12,Bus,1228696
2024-01-13,Bus,755670
2024-01-14,Bus,588809
2024-01-15,Bus,783032
2024-01-16,Bus,1078860
2024-01-17,Bus,1193111
2024-01-18,Bus,1235693
2024-01-19,Bus,1109408
2024-01-20,Bus,677335
2024-01-21,Bus,548497
2024-01-22,Bus,1210644
2024-01-23,Bus,1264199
2024-01-24,Bus,1247798
2024-01-25,Bus,1256481
2024-01-26,Bus,1193175
2024-01-27,Bus,801262
2024-01-28,Bus,535857
2024-01-29,Bus,1211703
2024-01-30,Bus,1284597
2024-01-31,Bus,1325692
2024-02-01,Bus,1337508
2024-02-02,Bus,1239617
2024-02-03,Bus,808103
2024-02-04,Bus,626299
2024-02-05,Bus,1297578
2024-02-06,Bus,1346868
2024-02-07,Bus,1341486
2024-02-08,Bus,1350925
2024-02-09,Bus,1268268
2024-02-10,Bus,795892
2024-02-11,Bus,628400
2024-02-12,Bus,1254403
2024-02-13,Bus,724893
2024-02-14,Bus,1282121
2024-02-15,Bus,1305830
2024-02-16,Bus,1225865
2024-02-17,Bus,680638
2024-02-18,Bus,604537
2024-02-19,Bus,842548
2024-02-20,Bus,1201850
2024-02-21,Bus,1222440
2024-02-22,Bus,1212903
2024-02-23,Bus,1126271
2024-02-24,Bus,788962
2024-02-25,Bus,608010
2024-02-26,Bus,1275320
2024-02-27,Bus,1332209
2024-02-28,Bus,1290829
2024-02-29,Bus,1334777
2024-03-01,Bus,1276428
2024-03-02,Bus,689029
2024-03-03,Bus,686787
2024-03-04,Bus,1319592
2024-03-05,Bus,1263377
2024-03-06,Bus,1273337
2024-03-07,Bus,1334827
2024-03-08,Bus,1291469
2024-03-09,Bus,747405
2024-03-10,Bus,630566
2024-03-11,Bus,1270081
2024-03-12,Bus,1370319
2024-03-13,Bus,1377062
2024-03-14,Bus,1368263
2024-03-15,Bus,1275542
2024-03-16,Bus,838318
2024-03-17,Bus,625861
2024-03-18,Bus,1296423
2024-03-19,Bus,1336910
2024-03-20,Bus,1334002
2024-03-21,Bus,1317112
2024-03-22,Bus,1251225
2024-03-23,Bus,587004
2024-03-24,Bus,653413
2024-03-25,Bus,1281676
2024-03-26,Bus,1355991
2024-03-27,Bus,1342695
2024-03-28,Bus,1223847
2024-03-29,Bus,1096254
2024-03-30,Bus,801723
2024-03-31,Bus,606411
2024-04-01,Bus,1168598
2024-04-02,Bus,1247638
2024-04-03,Bus,1162660
2024-04-04,Bus,1339531
2024-04-05,Bus,1263607
2024-04-06,Bus,822825
2024-04-07,Bus,651153
2024-04-08,Bus,1258402
2024-04-09,Bus,1366571
2024-04-10,Bus,1245909
2024-04-11,Bus,1315916
2024-04-12,Bus,1240823
2024-04-13,Bus,824356
2024-04-14,Bus,664358
2024-04-15,Bus,1319005
2024-04-16,Bus,1370151
2024-04-17,Bus,1347870
2024-04-18,Bus,1303010
2024-04-19,Bus,1278086
2024-04-20,Bus,830016
2024-04-21,Bus,651681
2024-04-22,Bus,1146285
2024-04-23,Bus,1176798
2024-04-24,Bus,1180243
2024-04-25,Bus,1191480
2024-04-26,Bus,1143792
2024-04-27,Bus,801494
2024-04-28,Bus,649572
2024-04-29,Bus,1161990
2024-04-30,Bus,1193514
2024-05-01,Bus,1350660
2024-05-02,Bus,1349838
2024-05-03,Bus,1285012
2024-05-04,Bus,849249
2024-05-05,Bus,578132
2024-05-06,Bus,1295794
2024-05-07,Bus,1375535
2024-05-08,Bus,1350511
2024-05-09,Bus,1354139
2024-05-10,Bus,1212090
2024-05-11,Bus,845713
2024-05-12,Bus,559614
2024-05-13,Bus,1264180
2024-05-14,Bus,1343633
2024-05-15,Bus,1288427
2024-05-16,Bus,1306481
2024-05-17,Bus,1270674
2024-05-18,Bus,792454
2024-05-19,Bus,657256
2024-05-20,Bus,1291703
2024-05-21,Bus,1349876
2024-05-22,Bus,1357841
2024-05-23,Bus,1275297
2024-05-24,Bus,1243655
2024-05-25,Bus,805680
2024-05-26,Bus,652393
2024-05-27,Bus,594031
2024-05-28,Bus,1300611
2024-05-29,Bus,1309889
2024-05-30,Bus,1301028
2024-05-31,Bus,1257526
2024-06-01,Bus,848601
2024-06-02,Bus,651637
2024-06-03,Bus,1294956
2024-06-04,Bus,1327963
2024-06-05,Bus,1338427
2024-06-06,Bus,1207899
2024-06-07,Bus,1254339
2024-06-08,Bus,842779
2024-06-09,Bus,680981
2024-06-10,Bus,1355986
2024-06-11,Bus,1390440
2024-06-12,Bus,1355294
2024-06-13,Bus,1310210
2024-06-14,Bus,1212740
2024-06-15,Bus,851502
2024-06-16,Bus,653946
2024-06-17,Bus,1172762
2024-06-18,Bus,1314338
2024-06-19,Bus,1068172
2024-06-20,Bus,1275626
2024-06-21,Bus,1191812
2024-06-22,Bus,793674
2024-06-23,Bus,648887
2024-06-24,Bus,1227231
2024-06-25,Bus,1269567
2024-06-26,Bus,1267408
2024-06-27,Bus,1214263
2024-06-28,Bus,1141168
2024-06-29,Bus,780229
2024-06-30,Bus,583751
2024-07-01,Bus,1156904
2024-07-02,Bus,1216755
2024-07-03,Bus,1198766
2024-07-04,Bus,643119
2024-07-05,Bus,1001854
2024-07-06,Bus,758425
2024-07-07,Bus,642652
2024-07-08,Bus,1176713
2024-07-09,Bus,1236657
2024-07-10,Bus,1252733
2024-07-11,Bus,1233678
2024-07-12,Bus,1120310
2024-07-13,Bus,743154
2024-07-14,Bus,633752
2024-07-15,Bus,1160722
2024-07-16,Bus,1209152
2024-07-17,Bus,1210515
2024-07-18,Bus,1218605
2024-07-19,Bus,1207102
2024-07-20,Bus,803868
2024-07-21,Bus,659004
2024-07-22,Bus,1168226
2024-07-23,Bus,1211237
2024-07-24,Bus,1220410
2024-07-25,Bus,1220056
2024-07-26,Bus,1154709
2024-07-27,Bus,809660
2024-07-28,Bus,645704
2024-07-29,Bus,1147023
2024-07-30,Bus,1228387
2024-07-31,Bus,1213507
2024-08-01,Bus,1208275
2024-08-02,Bus,1111340
2024-08-03,Bus,741482
2024-08-04,Bus,588249
2024-08-05,Bus,1154644
2024-08-06,Bus,1130325
2024-08-07,Bus,1117450
2024-08-08,Bus,1108956
2024-08-09,Bus,1039488
2024-08-10,Bus,777613
2024-08-11,Bus,614435
2024-08-12,Bus,1106072
2024-08-13,Bus,1158412
2024-08-14,Bus,1182980
2024-08-15,Bus,1182864
2024-08-16,Bus,1123673
2024-08-17,Bus,767022
2024-08-18,Bus,578595
2024-08-19,Bus,1090594
2024-08-20,Bus,1164259
2024-08-21,Bus,1159036
2024-08-22,Bus,1140225
2024-08-23,Bus,1095768
2024-08-24,Bus,776019
2024-08-25,Bus,629302
2024-08-26,Bus,1104199
2024-08-27,Bus,1177841
2024-08-28,Bus,1203770
2024-08-29,Bus,1203629
2024-08-30,Bus,1132406
2024-08-31,Bus,771634
2024-09-01,Bus,658803
2024-09-02,Bus,629636
2024-09-03,Bus,1323572
2024-09-04,Bus,1372412
2024-09-05,Bus,1434726
2024-09-06,Bus,1397369
2024-09-07,Bus,841695
2024-09-08,Bus,724969
2024-09-09,Bus,1458059
2024-09-10,Bus,1510358
2024-09-11,Bus,1489570
2024-09-12,Bus,1515496
2024-09-13,Bus,1442741
2024-09-14,Bus,913017
2024-09-15,Bus,705080
2024-09-16,Bus,1473843
2024-09-17,Bus,1536675
2024-09-18,Bus,1539412
2024-09-19,Bus,1547727
2024-09-20,Bus,1471585
2024-09-21,Bus,950423
2024-09-22,Bus,737715
2024-09-23,Bus,1457916
2024-09-24,Bus,1500066
2024-09-25,Bus,1487149
2024-09-26,Bus,1467648
2024-09-27,Bus,1438524
2024-09-28,Bus,863284
2024-09-29,Bus,664367
2024-09-30,Bus,1486507
2024-10-01,Bus,1546620
2024-10-02,Bus,1504660
2024-10-03,Bus,1333760
2024-10-04,Bus,1313232
2024-10-05,Bus,953356
2024-10-06,Bus,737760
2024-10-07,Bus,1478576
2024-10-08,Bus,1554839
2024-10-09,Bus,1555422
2024-10-10,Bus,1534201
2024-10-11,Bus,1435476
2024-10-12,Bus,940999
2024-10-13,Bus,744866
2024-10-14,Bus,1076828
2024-10-15,Bus,1487706
2024-10-16,Bus,1495298
2024-10-17,Bus,1496057
2024-10-18,Bus,1443165
2024-10-19,Bus,930951
2024-10-20,Bus,733271
2024-10-21,Bus,1471964
2024-10-22,Bus,1528809
2024-10-23,Bus,1537563
2024-10-24,Bus,1484054
2024-10-25,Bus,1376080
2024-10-26,Bus,960099
2024-10-27,Bus,740417
2024-10-28,Bus,1473020
2024-10-29,Bus,1514830
2024-10-30,Bus,1533630
2024-10-31,Bus,1423507
2024-11-01,Bus,1290003
2024-11-02,Bus,924453
2024-11-03,Bus,647668
2024-11-04,Bus,1450761
2024-11-05,Bus,1321929
2024-11-06,Bus,1490566
2024-11-07,Bus,1499670
2024-11-08,Bus,1428851
2024-11-09,Bus,920210
2024-11-10,Bus,713083
2024-11-11,Bus,1173328
2024-11-12,Bus,1487306
2024-11-13,Bus,1496105
2024-11-14,Bus,1476496
2024-11-15,Bus,1386340
2024-11-16,Bus,919983
2024-11-17,Bus,719084
2024-11-18,Bus,1442803
2024-11-19,Bus,1504152
2024-11-20,Bus,1508975
2024-11-21,Bus,1352576
2024-11-22,Bus,1304306
2024-11-23,Bus,903100
2024-11-24,Bus,712523
2024-11-25,Bus,1440435
2024-11-26,Bus,1412275
2024-11-27,Bus,1370366
2024-11-28,Bus,462819
2024-11-29,Bus,910730
2024-11-30,Bus,787685
2024-12-01,Bus,629660
2024-12-02,Bus,1371135
2024-12-03,Bus,1455281
2024-12-04,Bus,1446527
2024-12-05,Bus,1401376
2024-12-06,Bus,1340421
2024-12-07,Bus,883693
2024-12-08,Bus,708798
2024-12-09,Bus,1369917
2024-12-10,Bus,1444209
2024-12-11,Bus,1353141
2024-12-12,Bus,1431599
2024-12-13,Bus,1347451
2024-12-14,Bus,882335
2024-12-15,Bus,694080
2024-12-16,Bus,1277624
2024-12-17,Bus,1457557
2024-12-18,Bus,1430923
2024-12-19,Bus,1431183
2024-12-20,Bus,1296068
2024-12-21,Bus,788267
2024-12-22,Bus,607735
2024-12-23,Bus,1087369
2024-12-24,Bus,906044
2024-12-25,Bus,417229
2024-12-26,Bus,982867
2024-12-27,Bus,1058666
2024-12-28,Bus,726217
2024-12-29,Bus,664694
2024-12-30,Bus,1111524
2024-12-31,Bus,985813
2025-01-01,Bus,496604
2025-01-02,Bus,1208636
2025-01-03,Bus,1234565
2025-01-04,Bus,781198
2025-01-05,Bus,626644
2025-01-06,Bus,1270655
2025-01-07,Bus,1315134
2025-01-08,Bus,1329939
2025-01-09,Bus,1306116
2025-01-10,Bus,1326845
2025-01-11,Bus,814312
2025-01-12,Bus,667294
2025-01-13,Bus,1366764
2025-01-14,Bus,1395685
2025-01-15,Bus,1391070
2025-01-16,Bus,1394686
2025-01-17,Bus,1356698
2025-01-18,Bus,831369
2025-01-19,Bus,586622
2025-01-20,Bus,797268
2025-01-21,Bus,1252532
2025-01-22,Bus,1289449
2025-01-23,Bus,1361328
2025-01-24,Bus,1318449
2025-01-25,Bus,868042
2025-01-26,Bus,689249
2025-01-27,Bus,1385882
2025-01-28,Bus,1479059
2025-01-29,Bus,1295961
2025-01-30,Bus,1470801
2025-01-31,Bus,1358908
2025-02-01,Bus,895648
2025-02-02,Bus,678873
2025-02-03,Bus,1432408
2025-02-04,Bus,1495880
2025-02-05,Bus,1520952
2025-02-06,Bus,1369499
2025-02-07,Bus,1443307
2025-02-08,Bus,817924
2025-02-09,Bus,571270
2025-02-10,Bus,1429999
2025-02-11,Bus,1492601
2025-02-12,Bus,1400354
2025-02-13,Bus,1467576
2025-02-14,Bus,1392764
2025-02-15,Bus,748078
2025-02-16,Bus,588331
2025-02-17,Bus,911285
2025-02-18,Bus,1279762
2025-02-19,Bus,1318256
2025-02-20,Bus,1300291
2025-02-21,Bus,1231306
2025-02-22,Bus,871144
2025-02-23,Bus,698394
2025-02-24,Bus,1454401
2025-02-25,Bus,1517387
2025-02-26,Bus,1532417
2025-02-27,Bus,1491904
2025-02-28,Bus,1444353
2025-03-01,Bus,947470
2025-03-02,Bus,685236
2025-03-03,Bus,1446066
2025-03-04,Bus,1530724
2025-03-05,Bus,1464569
2025-03-06,Bus,1506745
2025-03-07,Bus,1436637
2025-03-08,Bus,946022
2025-03-09,Bus,717213
2025-03-10,Bus,1480720
2025-03-11,Bus,1547477
2025-03-12,Bus,1558707
2025-03-13,Bus,1545407
2025-03-14,Bus,1461424
2025-03-15,Bus,957923
2025-03-16,Bus,682090
2025-03-17,Bus,1386978
2025-03-18,Bus,1544388
2025-03-19,Bus,1558820
2025-03-20,Bus,1509884
2025-03-21,Bus,1436059
2025-03-22,Bus,961713
2025-03-23,Bus,736298
2025-03-24,Bus,1354459
2025-03-25,Bus,1536843
2025-03-26,Bus,1532389
2025-03-27,Bus,1524578
2025-03-28,Bus,1439850
2025-03-29,Bus,993714
2025-03-30,Bus,726124
2025-03-31,Bus,1276763
2025-04-01,Bus,1536805
2025-04-02,Bus,1543145
2025-04-03,Bus,1515578
2025-04-04,Bus,1465455
2025-04-05,Bus,915296
2025-04-06,Bus,742341
2025-04-07,Bus,1424204
2025-04-08,Bus,1536222
2025-04-09,Bus,1548648
2025-04-10,Bus,1524644
2025-04-11,Bus,1396300
2025-04-12,Bus,842497
2025-04-13,Bus,734980
2025-04-14,Bus,1309503
2025-04-15,Bus,1368277
2025-04-16,Bus,1368776
2025-04-17,Bus,1364437
2025-04-18,Bus,1218484
2025-04-19,Bus,942925
2025-04-20,Bus,682601
2025-04-21,Bus,1424279
2025-04-22,Bus,1534439
2025-04-23,Bus,1547077
2025-04-24,Bus,1542577
2025-04-25,Bus,1477842
2025-04-26,Bus,937070
2025-04-27,Bus,763308
2025-04-28,Bus,1490933
2025-04-29,Bus,1556823
2025-04-30,Bus,1562345
2025-05-01,Bus,1544986
2025-05-02,Bus,1481552
2025-05-03,Bus,997122
2025-05-04,Bus,704772
2025-05-05,Bus,1374815
2025-05-06,Bus,1474148
2025-05-07,Bus,1534698
2025-05-08,Bus,1519593
2025-05-09,Bus,1331879
2025-05-10,Bus,971181
2025-05-11,Bus,727298
2025-05-12,Bus,1454909
2025-05-13,Bus,1499466
2025-05-14,Bus,1410385
2025-05-15,Bus,1490616
2025-05-16,Bus,1290844
2025-05-17,Bus,758100
2025-05-18,Bus,735919
2025-05-19,Bus,1383215
2025-05-20,Bus,1526811
2025-05-21,Bus,1435870
2025-05-22,Bus,1360223
2025-05-23,Bus,1350033
2025-05-24,Bus,892650
2025-05-25,Bus,734847
2025-05-26,Bus,796572
2025-05-27,Bus,1458610
2025-05-28,Bus,1439867
2025-05-29,Bus,1451583
2025-05-30,Bus,1417061
2025-05-31,Bus,928331
2025-06-01,Bus,757386
2025-06-02,Bus,1433260
2025-06-03,Bus,1504149
2025-06-04,Bus,1542346
2025-06-05,Bus,1435569
2025-06-06,Bus,1387859
2025-06-07,Bus,914494
2025-06-08,Bus,756088
2025-06-09,Bus,1419682
2025-06-10,Bus,1443471
2025-06-11,Bus,1533682
2025-06-12,Bus,1518029
2025-06-13,Bus,1440700
2025-06-14,Bus,848789
2025-06-15,Bus,708559
2025-06-16,Bus,1422102
2025-06-17,Bus,1462892
2025-06-18,Bus,1488512
2025-06-19,Bus,1166095
2025-06-20,Bus,1402524
2025-06-21,Bus,976504
2025-06-22,Bus,720311
2025-06-23,Bus,1364226
2025-06-24,Bus,1358019
2025-06-25,Bus,1365564
2025-06-26,Bus,1430075
2025-06-27,Bus,1309638
2025-06-28,Bus,915611
2025-06-29,Bus,747156
2025-06-30,Bus,1322280
2025-07-01,Bus,1352948
2025-07-02,Bus,1398660
2025-07-03,Bus,1348055
2025-07-04,Bus,777322
2025-07-05,Bus,865914
2025-07-06,Bus,739870
2025-07-07,Bus,1345304
2025-07-08,Bus,1411193
2025-07-09,Bus,1451732
2025-07-10,Bus,1393906
2025-07-11,Bus,1338079
2025-07-12,Bus,960786
2025-07-13,Bus,750701
2025-07-14,Bus,1339218
2025-07-15,Bus,1440912
2025-07-16,Bus,1448849
2025-07-17,Bus,1405028
2025-07-18,Bus,1335124
2025-07-19,Bus,936694
2025-07-20,Bus,753370
2025-07-21,Bus,1361375
2025-07-22,Bus,1433292
2025-07-23,Bus,1431350
2025-07-24,Bus,1422129
2025-07-25,Bus,1280081
2025-07-26,Bus,922083
2025-07-27,Bus,704038
2025-07-28,Bus,1355899
2025-07-29,Bus,1391706
2025-07-30,Bus,1381553
2025-07-31,Bus,1310912
2025-08-01,Bus,1318643
2025-08-02,Bus,924525
2025-08-03,Bus,766036
2025-08-04,Bus,1367299
2025-08-05,Bus,1424105
2025-08-06,Bus,1415758
2025-08-07,Bus,1408353
2025-08-08,Bus,1326591
2025-08-09,Bus,922892
2025-08-10,Bus,736132
2025-08-11,Bus,1325167
2025-08-12,Bus,1393854
2025-08-13,Bus,1355986
2025-08-14,Bus,1364955
2025-08-15,Bus,1308147
2025-08-16,Bus,912705
2025-08-17,Bus,725657
2025-08-18,Bus,1264049
2025-08-19,Bus,1340712
2025-08-20,Bus,1265037
2025-08-21,Bus,1296398
2025-08-22,Bus,1287328
2025-08-23,Bus,925878
2025-08-24,Bus,739780
2025-08-25,Bus,1287007
2025-08-26,Bus,1381193
2025-08-27,Bus,1392630
2025-08-28,Bus,1363724
2025-08-29,Bus,1289424
2025-08-30,Bus,895879
2025-08-31,Bus,705740
2025-09-01,Bus,673370
2025-09-02,Bus,1346568
2025-09-03,Bus,1438356
2025-09-04,Bus,1469632
2025-09-05,Bus,1437614
2025-09-06,Bus,846107
2025-09-07,Bus,684550
2025-09-08,Bus,1497567
2025-09-09,Bus,1551093
2025-09-10,Bus,1540037
2025-09-11,Bus,1550699
2025-09-12,Bus,1477001
2025-09-13,Bus,965501
2025-09-14,Bus,759804
2025-09-15,Bus,1508135
2025-09-16,Bus,1561603
2025-09-17,Bus,1527852
2025-09-18,Bus,1550224
2025-09-19,Bus,1480671
2025-09-20,Bus,949447
2025-09-21,Bus,730328
2025-09-22,Bus,1398995
2025-09-23,Bus,1278886
2025-09-24,Bus,1312722
2025-09-25,Bus,1444408
2025-09-26,Bus,1455644
2025-09-27,Bus,933791
2025-09-28,Bus,742362
2025-09-29,Bus,1482688
2025-09-30,Bus,1534316
2025-10-01,Bus,1473098
2025-10-02,Bus,1261553
2025-10-03,Bus,1434440
2025-10-04,Bus,718806
2025-10-05,Bus,702569
2025-10-06,Bus,1396894
2025-10-07,Bus,1404064
2025-10-08,Bus,1395842
2025-10-09,Bus,1452407
2025-10-10,Bus,1368369
2025-10-11,Bus,859727
2025-10-12,Bus,592660
2025-10-13,Bus,891300
2025-10-14,Bus,1409939
2025-10-15,Bus,1443106
2025-10-16,Bus,1429707
2025-10-17,Bus,1364083
2025-10-18,Bus,903291
2025-10-19,Bus,727587
2025-10-20,Bus,1220586
2025-10-21,Bus,1472383
2025-10-22,Bus,1467664
2025-10-23,Bus,1461341
2025-10-24,Bus,1410451
2025-10-25,Bus,900658
2025-10-26,Bus,828951
2025-10-27,Bus,1402134
2025-10-28,Bus,1455220
2025-10-29,Bus,1469294
2025-10-30,Bus,1227694
2025-10-31,Bus,1317185
2025-11-01,Bus,898965
2025-11-02,Bus,650701
2025-11-03,Bus,1391623
2025-11-04,Bus,1328396
2025-11-05,Bus,1446631
2025-11-06,Bus,1380841
2025-11-07,Bus,1278966
2025-11-08,Bus,904574
2025-11-09,Bus,664738
2025-11-10,Bus,1330157
2025-11-11,Bus,1138614
2025-11-12,Bus,1416400
2025-11-13,Bus,1393834
2025-11-14,Bus,1358720
2025-11-15,Bus,901107
2025-11-16,Bus,698030
2025-11-17,Bus,1345238
2025-11-18,Bus,1412746
2025-11-19,Bus,1324616
2025-11-20,Bus,1351795
2025-11-21,Bus,1308473
2025-11-22,Bus,843858
2025-11-23,Bus,677274
2025-11-24,Bus,1325785
2025-11-25,Bus,1323388
2025-11-26,Bus,1236618
2025-11-27,Bus,495496
2025-11-28,Bus,841444
2025-11-29,Bus,774221
2025-11-30,Bus,586972
2025-12-01,Bus,1303042
2025-12-02,Bus,1222943
2025-12-03,Bus,1388939
2025-12-04,Bus,1357434
2025-12-05,Bus,1244763
2025-12-06,Bus,862636
2025-12-07,Bus,677370
2025-12-08,Bus,1280746
2025-12-09,Bus,1343371
2025-12-10,Bus,1356535
2025-12-11,Bus,1354523
2025-12-12,Bus,1310865
2025-12-13,Bus,895773
2025-12-14,Bus,551669
2025-12-15,Bus,1250173
2025-12-16,Bus,1353494
2025-12-17,Bus,1383795
2025-12-18,Bus,1378737
2025-12-19,Bus,1167980
2025-12-20,Bus,813781
2025-12-21,Bus,627619
2025-12-22,Bus,1158803
2025-12-23,Bus,1107930
2025-12-24,Bus,883076
2025-12-25,Bus,390603
2025-12-26,Bus,793491
2025-12-27,Bus,542506
2025-12-28,Bus,579178
2025-12-29,Bus,1024260
2025-12-30,Bus,1084547
2025-12-31,Bus,959612
2026-01-01,Bus,474380
2026-01-02,Bus,986192
2026-01-03,Bus,758640
2026-01-04,Bus,626317
2026-01-05,Bus,1282373
2026-01-06,Bus,1334624
2026-01-07,Bus,1348234
2026-01-08,Bus,1347632
2026-01-09,Bus,1272247
2026-01-10,Bus,774842
2026-01-11,Bus,664557
2026-01-12,Bus,1330401
2026-01-13,Bus,1396832
2026-01-14,Bus,1399486
2026-01-15,Bus,1376769
2026-01-16,Bus,1290497
2026-01-17,Bus,751576
2026-01-18,Bus,550614
2026-01-19,Bus,899734
2026-01-20,Bus,1273059
2026-01-21,Bus,1338722
2026-01-22,Bus,1396482
2026-01-23,Bus,1298807
2026-01-24,Bus,655805
2026-01-25,Bus,196889
2026-01-26,Bus,489976
2026-01-27,Bus,1068310
2026-01-28,Bus,1165329
2026-01-29,Bus,1161323
2026-01-30,Bus,1057360
2026-01-31,Bus,690215
2026-02-01,Bus,524589
2026-02-02,Bus,1173735
2026-02-03,Bus,1245949
2026-02-04,Bus,1302237
2026-02-05,Bus,1334014
2026-02-06,Bus,1261942
2026-02-07,Bus,650789
2026-02-08,Bus,481220
2026-02-09,Bus,1219415
2026-02-10,Bus,1337815
2026-02-11,Bus,1358378
2026-02-12,Bus,1326128
2026-02-13,Bus,1241227
2026-02-14,Bus,802553
2026-02-15,Bus,629233
2026-02-16,Bus,834155
2026-02-17,Bus,1170513
2026-02-18,Bus,1220537
2026-02-19,Bus,1259788
2026-02-20,Bus,1088131
2026-02-21,Bus,839959
2026-02-22,Bus,438165
2026-02-23,Bus,202460
2026-02-24,Bus,963843
2026-02-25,Bus,1230769
2026-02-26,Bus,1330375
2026-02-27,Bus,1288410
2026-02-28,Bus,866582
2026-03-01,Bus,632277
2026-03-02,Bus,1302247
2026-03-03,Bus,1291843
2026-03-04,Bus,1391677
2026-03-05,Bus,1269711
2026-03-06,Bus,1302863
2026-03-07,Bus,858706
2026-03-08,Bus,665659
2026-03-09,Bus,1328707
2026-03-10,Bus,1412694
2026-03-11,Bus,1404358
2026-03-12,Bus,1317907
2026-03-13,Bus,1310749
2026-03-14,Bus,885009
2026-03-15,Bus,643762
2026-03-16,Bus,1238844
2026-03-17,Bus,1356227
2026-03-18,Bus,1402034
2026-03-19,Bus,1397394
2026-03-20,Bus,1209923
2026-03-21,Bus,890063
2026-03-22,Bus,687957
2026-03-23,Bus,1259485
2026-03-24,Bus,1400840
2026-03-25,Bus,1412694
2026-03-26,Bus,1358425
2026-03-27,Bus,1271472
2026-03-28,Bus,863605
2026-03-29,Bus,687814
2026-03-30,Bus,1306714
2026-03-31,Bus,1373765
2026-04-01,Bus,1317645
2026-04-02,Bus,1175688
2026-04-03,Bus,1108898
2026-04-04,Bus,869566
2026-04-05,Bus,572940
2026-04-06,Bus,1193700
2026-04-07,Bus,1260560
2026-04-08,Bus,1234903
2026-04-09,Bus,1241511
2026-04-10,Bus,1228309
2026-04-11,Bus,906379
2026-04-12,Bus,707166
2026-04-13,Bus,1349370
2026-04-14,Bus,1430683
2026-04-15,Bus,1415144
2026-04-16,Bus,1395065
2025-01-05,CBD Entries,474551
2025-01-06,CBD Entries,494915
2025-01-07,CBD Entries,529634
2025-01-08,CBD Entries,542412
2025-01-09,CBD Entries,553214
2025-01-10,CBD Entries,556459
